station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VHHH,2017-02-06 09:00,113.9219,22.3094,69.80,55.40,60.21,110.00,16.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 060900Z 11016KT 9999 FEW030 SCT040 21/13 Q1013 NOSIG
VHHH,2017-02-06 09:30,113.9219,22.3094,68.00,55.40,64.04,110.00,15.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 060930Z 11015KT 9999 FEW030 SCT040 20/13 Q1014 NOSIG
VHHH,2017-02-06 10:00,113.9219,22.3094,68.00,53.60,59.97,110.00,17.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 061000Z 11017KT 9999 FEW030 SCT040 20/12 Q1014 NOSIG
VHHH,2017-02-06 10:30,113.9219,22.3094,68.00,53.60,59.97,110.00,21.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 061030Z 11021KT 9999 FEW030 SCT040 20/12 Q1014 NOSIG
VHHH,2017-02-06 11:00,113.9219,22.3094,66.20,51.80,59.74,110.00,21.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061100Z 11021KT 9999 FEW030 SCT040 19/11 Q1014 NOSIG
VHHH,2017-02-06 11:30,113.9219,22.3094,66.20,53.60,63.82,100.00,17.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061130Z 10017KT 9000 FEW030 SCT040 19/12 Q1015 NOSIG
VHHH,2017-02-06 12:00,113.9219,22.3094,66.20,53.60,63.82,100.00,18.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061200Z 10018KT 9000 FEW030 SCT040 19/12 Q1015 NOSIG
VHHH,2017-02-06 12:30,113.9219,22.3094,66.20,53.60,63.82,100.00,18.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061230Z 10018KT 9000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 13:00,113.9219,22.3094,66.20,53.60,63.82,90.00,19.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061300Z 09019KT 8000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 13:30,113.9219,22.3094,66.20,53.60,63.82,100.00,18.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061330Z 10018KT 8000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 14:00,113.9219,22.3094,66.20,53.60,63.82,100.00,20.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061400Z 10020KT 8000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 14:30,113.9219,22.3094,66.20,53.60,63.82,100.00,21.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061430Z 10021KT 8000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 15:00,113.9219,22.3094,66.20,53.60,63.82,100.00,19.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 061500Z 10019KT 7000 FEW030 SCT040 19/12 Q1016 NOSIG
VHHH,2017-02-06 15:30,113.9219,22.3094,64.40,53.60,67.95,100.00,16.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061530Z 10016KT 7000 FEW030 SCT040 18/12 Q1016 NOSIG
VHHH,2017-02-06 16:00,113.9219,22.3094,64.40,55.40,72.56,100.00,12.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061600Z 10012KT 7000 FEW030 SCT040 18/13 Q1016 NOSIG
VHHH,2017-02-06 16:30,113.9219,22.3094,64.40,53.60,67.95,100.00,11.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061630Z 10011KT 060V120 7000 FEW030 SCT040 18/12 Q1016 NOSIG
VHHH,2017-02-06 17:00,113.9219,22.3094,64.40,53.60,67.95,100.00,13.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061700Z 10013KT 7000 FEW030 SCT040 18/12 Q1016 NOSIG
VHHH,2017-02-06 17:30,113.9219,22.3094,64.40,53.60,67.95,100.00,15.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061730Z 10015KT 8000 FEW030 SCT040 18/12 Q1016 NOSIG
VHHH,2017-02-06 18:00,113.9219,22.3094,64.40,53.60,67.95,100.00,16.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 061800Z 10016KT 8000 FEW025 SCT045 18/12 Q1016 NOSIG
VHHH,2017-02-06 18:30,113.9219,22.3094,62.60,51.80,67.75,100.00,18.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 061830Z 10018KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 19:00,113.9219,22.3094,62.60,51.80,67.75,100.00,16.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 061900Z 10016KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 19:30,113.9219,22.3094,62.60,51.80,67.75,100.00,15.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 061930Z 10015KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 20:00,113.9219,22.3094,62.60,51.80,67.75,90.00,12.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062000Z 09012KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 20:30,113.9219,22.3094,62.60,51.80,67.75,100.00,13.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062030Z 10013KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 21:00,113.9219,22.3094,62.60,51.80,67.75,100.00,15.00,0.00,30.00,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062100Z 10015KT 8000 FEW025 SCT045 17/11 Q1016 NOSIG
VHHH,2017-02-06 21:30,113.9219,22.3094,62.60,50.00,63.38,90.00,15.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062130Z 09015KT 9000 FEW025 SCT045 17/10 Q1016 NOSIG
VHHH,2017-02-06 22:00,113.9219,22.3094,62.60,50.00,63.38,90.00,11.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,3000.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062200Z 09011KT 060V120 9000 FEW030 SCT045 17/10 Q1016 NOSIG
VHHH,2017-02-06 22:30,113.9219,22.3094,62.60,50.00,63.38,90.00,13.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,3000.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062230Z 09013KT 060V120 9000 FEW030 SCT045 17/10 Q1017 NOSIG
VHHH,2017-02-06 23:00,113.9219,22.3094,62.60,50.00,63.38,90.00,14.00,0.00,30.03,M,5.59,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062300Z 09014KT 9000 FEW025 SCT045 17/10 Q1017 NOSIG
VHHH,2017-02-06 23:30,113.9219,22.3094,62.60,51.80,67.75,90.00,15.00,0.00,30.03,M,4.97,M,FEW,SCT,M,M,2200.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 062330Z 09015KT 8000 FEW022 SCT045 17/11 Q1017 NOSIG
VHHH,2017-02-07 00:00,113.9219,22.3094,62.60,51.80,67.75,100.00,17.00,0.00,30.03,M,4.97,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 070000Z 10017KT 8000 FEW025 SCT045 17/11 Q1017 NOSIG
VHHH,2017-02-07 00:30,113.9219,22.3094,62.60,51.80,67.75,100.00,21.00,0.00,30.06,M,4.97,32.00,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 070030Z 10021G32KT 8000 FEW025 SCT045 17/11 Q1018 NOSIG
VHHH,2017-02-07 01:00,113.9219,22.3094,64.40,51.80,63.60,100.00,20.00,0.00,30.06,M,4.35,M,FEW,SCT,M,M,2500.00,4500.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 070100Z 10020KT 7000 FEW025 SCT045 18/11 Q1018 NOSIG
VHHH,2017-02-07 01:30,113.9219,22.3094,64.40,51.80,63.60,100.00,22.00,0.00,30.06,M,4.35,32.00,FEW,SCT,M,M,1800.00,4000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 070130Z 10022G32KT 7000 FEW018 SCT040 18/11 Q1018 NOSIG
VHHH,2017-02-07 02:00,113.9219,22.3094,64.40,51.80,63.60,100.00,20.00,0.00,30.09,M,4.35,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 070200Z 10020KT 7000 FEW018 18/11 Q1019 NOSIG
VHHH,2017-02-07 02:30,113.9219,22.3094,64.40,51.80,63.60,100.00,24.00,0.00,30.09,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 070230Z 10024KT 6000 FEW018 18/11 Q1019 NOSIG
VHHH,2017-02-07 03:00,113.9219,22.3094,64.40,51.80,63.60,100.00,20.00,0.00,30.06,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 070300Z 10020KT 6000 FEW018 18/11 Q1018 NOSIG
VHHH,2017-02-07 03:30,113.9219,22.3094,64.40,51.80,63.60,100.00,20.00,0.00,30.06,M,3.73,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 070330Z 10020KT 6000 FEW018 18/11 Q1018 NOSIG
VHHH,2017-02-07 04:00,113.9219,22.3094,66.20,53.60,63.82,100.00,22.00,0.00,30.03,M,3.73,M,FEW,SCT,M,M,1800.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070400Z 10022KT 6000 FEW018 SCT030 19/12 Q1017 NOSIG
VHHH,2017-02-07 04:30,113.9219,22.3094,66.20,53.60,63.82,100.00,19.00,0.00,30.03,M,3.73,M,FEW,SCT,M,M,1800.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070430Z 10019KT 6000 FEW018 SCT030 19/12 Q1017 NOSIG
VHHH,2017-02-07 05:00,113.9219,22.3094,66.20,51.80,59.74,100.00,18.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,1800.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070500Z 10018KT 7000 FEW018 SCT030 19/11 Q1016 NOSIG
VHHH,2017-02-07 05:30,113.9219,22.3094,66.20,51.80,59.74,100.00,18.00,0.00,30.00,M,4.35,M,FEW,SCT,M,M,1800.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070530Z 10018KT 7000 FEW018 SCT030 19/11 Q1016 NOSIG
VHHH,2017-02-07 06:00,113.9219,22.3094,68.00,51.80,56.13,110.00,17.00,0.00,29.97,M,4.97,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070600Z 11017KT 8000 FEW020 SCT030 20/11 Q1015 NOSIG
VHHH,2017-02-07 06:30,113.9219,22.3094,68.00,51.80,56.13,110.00,14.00,0.00,29.97,M,4.97,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070630Z 11014KT 8000 FEW020 SCT030 20/11 Q1015 NOSIG
VHHH,2017-02-07 07:00,113.9219,22.3094,68.00,51.80,56.13,100.00,14.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,2000.00,3500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070700Z 10014KT 9000 FEW020 SCT035 20/11 Q1015 NOSIG
VHHH,2017-02-07 07:30,113.9219,22.3094,68.00,51.80,56.13,110.00,12.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,2000.00,3500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070730Z 11012KT 9000 FEW020 SCT035 20/11 Q1015 NOSIG
VHHH,2017-02-07 08:00,113.9219,22.3094,68.00,51.80,56.13,130.00,10.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,2000.00,3500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070800Z 13010KT 100V160 9000 FEW020 SCT035 20/11 Q1015 NOSIG
VHHH,2017-02-07 08:30,113.9219,22.3094,68.00,51.80,56.13,120.00,12.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,3500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 070830Z 12012KT 090V150 9999 FEW022 SCT035 20/11 Q1015 NOSIG
VHHH,2017-02-07 09:00,113.9219,22.3094,66.20,50.00,55.88,120.00,14.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,3500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070900Z 12014KT 9999 FEW022 SCT035 19/10 Q1015 NOSIG
VHHH,2017-02-07 09:30,113.9219,22.3094,66.20,48.20,52.25,110.00,14.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,3500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 070930Z 11014KT 9999 FEW022 SCT035 19/09 Q1015 NOSIG
VHHH,2017-02-07 10:00,113.9219,22.3094,66.20,50.00,55.88,110.00,12.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,2200.00,3200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 071000Z 11012KT 9000 FEW022 SCT032 19/10 Q1015 NOSIG
VHHH,2017-02-07 10:30,113.9219,22.3094,64.40,50.00,59.50,100.00,12.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071030Z 10012KT 9000 FEW022 SCT030 18/10 Q1015 NOSIG
VHHH,2017-02-07 11:00,113.9219,22.3094,64.40,53.60,67.95,100.00,14.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071100Z 10014KT 9999 FEW022 SCT030 18/12 Q1015 NOSIG
VHHH,2017-02-07 11:30,113.9219,22.3094,64.40,53.60,67.95,110.00,15.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071130Z 11015KT 9999 FEW022 SCT030 18/12 Q1015 NOSIG
VHHH,2017-02-07 12:00,113.9219,22.3094,66.20,53.60,63.82,100.00,16.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 071200Z 10016KT 9999 FEW022 SCT030 19/12 Q1016 NOSIG
VHHH,2017-02-07 12:30,113.9219,22.3094,64.40,53.60,67.95,90.00,15.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071230Z 09015KT 9999 FEW022 SCT030 18/12 Q1016 NOSIG
VHHH,2017-02-07 13:00,113.9219,22.3094,66.20,53.60,63.82,100.00,15.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 071300Z 10015KT 9999 FEW022 SCT030 19/12 Q1016 NOSIG
VHHH,2017-02-07 13:30,113.9219,22.3094,64.40,53.60,67.95,100.00,17.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071330Z 10017KT 9999 FEW022 SCT030 18/12 Q1016 NOSIG
VHHH,2017-02-07 14:00,113.9219,22.3094,64.40,53.60,67.95,110.00,18.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071400Z 11018KT 9999 FEW022 SCT030 18/12 Q1016 NOSIG
VHHH,2017-02-07 14:30,113.9219,22.3094,64.40,55.40,72.56,100.00,20.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071430Z 10020KT 9999 FEW022 SCT030 18/13 Q1016 NOSIG
VHHH,2017-02-07 15:00,113.9219,22.3094,64.40,55.40,72.56,100.00,20.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071500Z 10020KT 9999 FEW020 SCT030 18/13 Q1016 NOSIG
VHHH,2017-02-07 15:30,113.9219,22.3094,64.40,55.40,72.56,90.00,22.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071530Z 09022KT 9999 FEW020 SCT030 18/13 Q1016 NOSIG
VHHH,2017-02-07 16:00,113.9219,22.3094,64.40,55.40,72.56,100.00,19.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071600Z 10019KT 9999 FEW020 SCT030 18/13 Q1015 NOSIG
VHHH,2017-02-07 16:30,113.9219,22.3094,64.40,55.40,72.56,90.00,20.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071630Z 09020KT 9999 FEW020 SCT030 18/13 Q1015 NOSIG
VHHH,2017-02-07 17:00,113.9219,22.3094,66.20,55.40,68.15,90.00,18.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 071700Z 09018KT 9999 FEW020 SCT030 19/13 Q1015 NOSIG
VHHH,2017-02-07 17:30,113.9219,22.3094,64.40,55.40,72.56,80.00,15.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071730Z 08015KT 9999 FEW020 SCT030 18/13 Q1015 NOSIG
VHHH,2017-02-07 18:00,113.9219,22.3094,62.60,55.40,77.29,80.00,17.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 071800Z 08017KT 9999 FEW020 SCT030 17/13 Q1015 NOSIG
VHHH,2017-02-07 18:30,113.9219,22.3094,64.40,57.20,77.45,100.00,15.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071830Z 10015KT 9999 FEW020 SCT030 18/14 Q1015 NOSIG
VHHH,2017-02-07 19:00,113.9219,22.3094,64.40,57.20,77.45,80.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071900Z 08011KT 9999 FEW020 SCT030 18/14 Q1015 NOSIG
VHHH,2017-02-07 19:30,113.9219,22.3094,64.40,57.20,77.45,90.00,10.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 071930Z 09010KT 9999 FEW018 SCT026 18/14 Q1015 NOSIG
VHHH,2017-02-07 20:00,113.9219,22.3094,62.60,57.20,82.50,90.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 072000Z 09009KT 9999 FEW018 SCT026 17/14 Q1015 NOSIG
VHHH,2017-02-07 20:30,113.9219,22.3094,62.60,57.20,82.50,90.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 072030Z 09011KT 9999 FEW018 SCT026 17/14 Q1015 NOSIG
VHHH,2017-02-07 21:00,113.9219,22.3094,62.60,57.20,82.50,110.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 072100Z 11009KT 9999 FEW018 SCT026 17/14 Q1015 NOSIG
VHHH,2017-02-07 21:30,113.9219,22.3094,62.60,57.20,82.50,110.00,7.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 072130Z 11007KT 9999 FEW018 SCT026 17/14 Q1015 NOSIG
VHHH,2017-02-07 22:00,113.9219,22.3094,64.40,57.20,77.45,100.00,7.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 072200Z 10007KT 9999 FEW018 SCT026 18/14 Q1016 NOSIG
VHHH,2017-02-07 22:30,113.9219,22.3094,64.40,57.20,77.45,100.00,11.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1800.00,2600.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 072230Z 10011KT 9999 FEW018 SCT026 18/14 Q1016 NOSIG
VHHH,2017-02-07 23:00,113.9219,22.3094,64.40,57.20,77.45,100.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 072300Z 10009KT 9999 FEW016 SCT024 18/14 Q1016 NOSIG
VHHH,2017-02-07 23:30,113.9219,22.3094,64.40,57.20,77.45,110.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 072330Z 11009KT 9999 FEW016 SCT024 18/14 Q1016 NOSIG
VHHH,2017-02-08 00:00,113.9219,22.3094,64.40,57.20,77.45,90.00,8.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 080000Z 09008KT 9999 FEW016 SCT024 18/14 Q1017 NOSIG
VHHH,2017-02-08 00:30,113.9219,22.3094,64.40,57.20,77.45,80.00,10.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 080030Z 08010KT 9999 FEW016 SCT024 18/14 Q1017 NOSIG
VHHH,2017-02-08 01:00,113.9219,22.3094,64.40,55.40,72.56,110.00,12.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 080100Z 11012KT 9999 FEW016 SCT024 18/13 Q1017 NOSIG
VHHH,2017-02-08 01:30,113.9219,22.3094,66.20,55.40,68.15,100.00,15.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1600.00,2400.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 080130Z 10015KT 9999 FEW016 SCT024 19/13 Q1017 NOSIG
VHHH,2017-02-08 02:00,113.9219,22.3094,66.20,55.40,68.15,100.00,20.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 080200Z 10020KT 9999 FEW018 SCT028 19/13 Q1015 NOSIG
VHHH,2017-02-08 02:30,113.9219,22.3094,66.20,55.40,68.15,80.00,17.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 080230Z 08017KT 9999 FEW020 SCT028 19/13 Q1017 NOSIG
VHHH,2017-02-08 03:00,113.9219,22.3094,68.00,53.60,59.97,70.00,15.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 080300Z 07015KT 9999 FEW020 SCT028 20/12 Q1017 NOSIG
VHHH,2017-02-08 03:30,113.9219,22.3094,68.00,55.40,64.04,100.00,14.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 080330Z 10014KT 9999 FEW020 SCT028 20/13 Q1017 NOSIG
VHHH,2017-02-08 04:00,113.9219,22.3094,68.00,55.40,64.04,100.00,9.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 080400Z 10009KT 060V130 9999 FEW020 SCT028 20/13 Q1017 NOSIG
VHHH,2017-02-08 04:30,113.9219,22.3094,69.80,55.40,60.21,70.00,12.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 080430Z 07012KT 9999 FEW020 SCT028 21/13 Q1016 NOSIG
VHHH,2017-02-08 05:00,113.9219,22.3094,69.80,55.40,60.21,50.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 080500Z 05009KT 9999 FEW022 SCT030 21/13 Q1016 NOSIG
VHHH,2017-02-08 05:30,113.9219,22.3094,69.80,55.40,60.21,50.00,6.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 080530Z 05006KT 9999 FEW022 SCT030 21/13 Q1016 NOSIG
VHHH,2017-02-08 06:00,113.9219,22.3094,69.80,57.20,64.26,360.00,4.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,2800.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 080600Z 36004KT 9999 FEW022 SCT028 21/14 Q1015 NOSIG
VHHH,2017-02-08 06:30,113.9219,22.3094,69.80,57.20,64.26,320.00,6.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2200.00,2800.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 080630Z 32006KT 9999 FEW022 SCT028 21/14 Q1015 NOSIG
